CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,Price,HiNetISIN,LongShort
1881712469                    ,7AJF        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1881715800                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715952                    ,7AJF        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1881712607                    ,7AJF        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394436                    ,7AJF        ,1720874.2,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394299                    ,7AJF        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,7AJF        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881712612                    ,7AJF        ,2236310.98,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715806                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712482                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S
1882394318                    ,7AJF        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881715952                    ,9577        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1882394436                    ,9577        ,1720874.2,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881715806                    ,9577        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394377                    ,70GB        ,2795388.73,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712599                    ,70GB        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712603                    ,70GB        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L
1881715935                    ,70GB        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394417                    ,70GB        ,-1720874.2,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712469                    ,70GB        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1881715800                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712607                    ,70GB        ,-2795388.73,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394299                    ,70GB        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,70GB        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881712612                    ,70GB        ,2236310.98,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712482                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S
1882394318                    ,70GB        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394358                    ,9752        ,-2795388.73,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
(null),9810        ,3427125000,CURRFUT,USD,5/16/2019,2019-09-16 00:00:00,(null),FUTURESG,3,91.23,(null),L
(null),9810        ,30196000,CURRFUT,USD,5/16/2019,2019-09-17 00:00:00,(null),FUTURESG,4,74.81,(null),L
1885758076                    ,9539        ,2795388.73,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L
1885758259                    ,9539        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1885758223                    ,9539        ,-2795388.73,RECSWPOP,EUR,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,113.0697301,(null),S
1880563512                    ,9539        ,-2795388.73,CRDEFSWP,EUR,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,5.188332442,(null),S
1881712575                    ,9539        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393999                    ,9539        ,597228.86,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394498                    ,9539        ,35855.45,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881901499                    ,9539        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L
1885758223                    ,7AJF        ,-2795388.73,RECSWPOP,EUR,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,113.0697301,(null),S
1880563512                    ,7AJF        ,-2795388.73,CRDEFSWP,EUR,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,5.188332442,(null),S
1881712575                    ,7AJF        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393999                    ,7AJF        ,597228.86,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394498                    ,7AJF        ,35855.45,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881901499                    ,7AJF        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L
1882393681                    ,7AJF        ,-1815738.82,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1884002068                    ,9810        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758149                    ,9810        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S
1887198523                    ,9810        ,31053637.92,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5004,(null),(null),L
1887198592                    ,9810        ,-103733521.2,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-8590,99.763022,(null),S
1887198523                    ,9810        ,31053637.92,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5004,(null),(null),L
1884002068                    ,9810        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198592                    ,9810        ,-103733521.2,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-8590,99.763022,(null),S
1882393681                    ,9810        ,-1815738.82,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393761                    ,9810        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1887196692                    ,9810        ,2500000,FITRSWP,USD,5/20/2019,2020-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1880563512                    ,9577        ,-2795388.73,CRDEFSWP,EUR,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,5.188332442,(null),S
1881712575                    ,9577        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394498                    ,9577        ,35855.45,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393761                    ,9577        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1887196816                    ,9577        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196692                    ,9577        ,2500000,FITRSWP,USD,5/20/2019,2020-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1884002068                    ,70GB        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758076                    ,70GB        ,2795388.73,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L
1885758149                    ,70GB        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S
1885758259                    ,70GB        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1887198523                    ,70GB        ,6317466.71,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,1018,(null),(null),L
1887198592                    ,70GB        ,-25045788.47,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-2074,99.763022,(null),S
1885758223                    ,70GB        ,-2795388.73,RECSWPOP,EUR,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,113.0697301,(null),S
1887198523                    ,70GB        ,6317466.71,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,1018,(null),(null),L
1884002068                    ,70GB        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198592                    ,70GB        ,-25045788.47,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-2074,99.763022,(null),S
1880563550                    ,70GB        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L
1881901499                    ,70GB        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L
1882393681                    ,70GB        ,-1815738.82,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393761                    ,70GB        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1887196816                    ,70GB        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196692                    ,70GB        ,2500000,FITRSWP,USD,5/20/2019,2020-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1885758076                    ,3472        ,2795388.73,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L
1885758259                    ,3472        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1880563550                    ,3472        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L
1881712575                    ,3472        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394436                    ,3472        ,1720874.2,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393761                    ,3472        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1887196692                    ,3472        ,2500000,FITRSWP,USD,5/20/2019,2020-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1884002068                    ,9752        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758076                    ,9752        ,2795388.73,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L
1885758149                    ,9752        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S
1885758259                    ,9752        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1887198523                    ,9752        ,90734460.43,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,14621,(null),(null),L
1887198592                    ,9752        ,-238418033.6,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-19743,99.763022,(null),S
1885758223                    ,9752        ,-2795388.73,RECSWPOP,EUR,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,113.0697301,(null),S
1884002068                    ,9752        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198523                    ,9752        ,90734460.43,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,14621,(null),(null),L
1887198592                    ,9752        ,-238418033.6,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-19743,99.763022,(null),S
1880563550                    ,9752        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L
1880563512                    ,9752        ,-2795388.73,CRDEFSWP,EUR,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,5.188332442,(null),S
1882393999                    ,9752        ,597228.86,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394498                    ,9752        ,35855.45,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881901499                    ,9752        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L
1882393681                    ,9752        ,-1815738.82,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1887196816                    ,9752        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712603                    ,9878        ,2236310.98,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L
1883457418                    ,9539        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758101                    ,9539        ,2795388.73,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L
1883457418                    ,9539        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1880563546                    ,9539        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715802                    ,9539        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715919                    ,9539        ,2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881901521                    ,9539        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1880234408                    ,9539        ,-2285,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-250,118.028,(null),S
1882393800                    ,9539        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882393840                    ,9539        ,105193.12,INTRTSWP,MXN,5/15/2019,2029-05-03 00:00:00,(null),SWAPS,2000000,100,(null),L
1882394200                    ,9539        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196733                    ,9539        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393919                    ,9539        ,492168.37,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,2000000,112.759919,(null),L
1887196856                    ,9539        ,-2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1884002023                    ,7AJF        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1883457418                    ,7AJF        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758101                    ,7AJF        ,2795388.73,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L
1885758271                    ,7AJF        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L
1885758283                    ,7AJF        ,-2500000,RECSWPOP,USD,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1884002023                    ,7AJF        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1883457418                    ,7AJF        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1880563546                    ,7AJF        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1880563639                    ,7AJF        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715802                    ,7AJF        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715919                    ,7AJF        ,2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881901521                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393800                    ,7AJF        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882393840                    ,7AJF        ,105193.12,INTRTSWP,MXN,5/15/2019,2029-05-03 00:00:00,(null),SWAPS,2000000,100,(null),L
1882394200                    ,7AJF        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196733                    ,7AJF        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393919                    ,7AJF        ,492168.37,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,2000000,112.759919,(null),L
1887196856                    ,7AJF        ,-2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1884002023                    ,9810        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1885758271                    ,9810        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L
1887198513                    ,9810        ,91572238.44,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,8029,(null),(null),L
1887198541                    ,9810        ,-51196538.19,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-8479,99.941667,(null),S
1887198570                    ,9810        ,-12924535.69,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-5254,82.1149,(null),S
1887198513                    ,9810        ,91572238.44,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,8029,(null),(null),L
1884002023                    ,9810        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1887198570                    ,9810        ,-12924535.69,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-5254,82.1149,(null),S
1887198541                    ,9810        ,-51196538.19,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-8479,99.941667,(null),S
1881715802                    ,9810        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L
1882393820                    ,9810        ,-105193.12,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1880234408                    ,9810        ,-1828,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-200,118.028,(null),S
1882393800                    ,9810        ,-1452591.06,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882393840                    ,9810        ,105193.12,INTRTSWP,MXN,5/15/2019,2029-05-03 00:00:00,(null),SWAPS,2000000,100,(null),L
1887196733                    ,9810        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393919                    ,9810        ,492168.37,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,2000000,112.759919,(null),L
1883457418                    ,9577        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1883457418                    ,9577        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1880563546                    ,9577        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715919                    ,9577        ,2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393820                    ,9577        ,-105193.12,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1882394039                    ,9577        ,78326.94,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,71.35517753,(null),L
1882394200                    ,9577        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196733                    ,9577        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1884002023                    ,70GB        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1885758271                    ,70GB        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L
1887198513                    ,70GB        ,11450806.75,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,1004,(null),(null),L
1887198541                    ,70GB        ,-6074267.89,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-1006,99.941667,(null),S
1887198570                    ,70GB        ,-5101919.87,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-2074,82.1149,(null),S
1885758283                    ,70GB        ,-2500000,RECSWPOP,USD,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1887198513                    ,70GB        ,11450806.75,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,1004,(null),(null),L
1884002023                    ,70GB        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1887198570                    ,70GB        ,-5101919.87,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-2074,82.1149,(null),S
1887198541                    ,70GB        ,-6074267.89,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-1006,99.941667,(null),S
1880563639                    ,70GB        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715802                    ,70GB        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881901521                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882393820                    ,70GB        ,-105193.12,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S
1880234408                    ,70GB        ,-2285,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-250,118.028,(null),S
1882394039                    ,70GB        ,78326.94,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,71.35517753,(null),L
1887196856                    ,70GB        ,-2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1885758101                    ,3472        ,2795388.73,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L
1885758283                    ,3472        ,-2500000,RECSWPOP,USD,5/17/2019,2020-05-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S
1880563546                    ,3472        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715919                    ,3472        ,2795388.73,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393840                    ,3472        ,105193.12,INTRTSWP,MXN,5/15/2019,2029-05-03 00:00:00,(null),SWAPS,2000000,100,(null),L
1882393919                    ,3472        ,492168.37,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,2000000,112.759919,(null),L
1884002023                    ,9752        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1883457418                    ,9752        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198513                    ,9752        ,210459897.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,18453,(null),(null),L
1887198541                    ,9752        ,-111631277.1,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-18488,99.941667,(null),S
1887198570                    ,9752        ,-29706260.55,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-12076,82.1149,(null),S
1884002023                    ,9752        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L
1883457418                    ,9752        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198513                    ,9752        ,210459897.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,18453,(null),(null),L
1887198541                    ,9752        ,-111631277.1,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-18488,99.941667,(null),S
1887198570                    ,9752        ,-29706260.55,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-12076,82.1149,(null),S
1880563639                    ,9752        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
